hypothesis,registration,point,combo,mode,retcode,Id_A,Id_target_A,Id_err_rel,T_mN,T_target_mN,T_err_rel,T_err_sigma,Id_rms_rel,Id_pp_rel,Id_f_dominant_Hz,current_eff,anode_eff,error
H1,L38-hist,Xe3,c1=1/1000_c2=1/4_lt=0.1L,facility,success,3.60711515402138,7.400656215822092,-0.5125952282029239,24.87594798315454,95.17124528500324,-0.7386190765008892,-14.345979041193612,1.4473541193367512,6.928392242685148,7991.999999999998,1.022318287271643,0.06254224484102018,
H1,L38-hist,Xe3,c1=1/1000_c2=1/4_lt=0.2L,facility,success,3.4050579575082263,7.400656215822092,-0.5398978336233958,28.946320675681683,95.17124528500324,-0.6958501426665377,-13.515290736596233,1.5241346479741162,6.831929273932583,7991.999999999998,1.0405311923362843,0.08970908396258737,
H1,L38-hist,Xe3,c1=1/1000_c2=1/64_lt=0.05L,facility,success,2.994014408986268,7.400656215822092,-0.5954393338005255,15.113972055245,95.17124528500324,-0.841191822067851,-16.338219026481273,1.2081398418295575,5.482871172453148,5993.999999999999,1.3761275815432177,0.027814902125885735,
H1,L38-hist,Xe3,c1=1/1000_c2=1/64_lt=0.1L,facility,success,3.209405533194717,7.400656215822092,-0.5663350060318665,19.09433020665768,95.17124528500324,-0.7993687048070337,-15.525901036397052,1.188090033469334,4.618149374753924,5993.999999999999,1.4264690882310969,0.041415075064130294,
H1,L38-hist,Xe3,c1=1/1000_c2=1/64_lt=0.2L,facility,success,2.972736344741999,7.400656215822092,-0.5983144929247632,27.566064132360825,95.17124528500324,-0.7103530162938343,-13.796975745437225,1.279594556045706,4.83339658384877,5993.999999999999,1.3579148533176026,0.09318957346496749,
H1,L38-hist,Xe3,c1=1/1000_c2=1/8_lt=0.05L,facility,success,3.562365189260633,7.400656215822092,-0.5186419845250287,20.598664738058602,95.17124528500324,-0.7835620971820523,-15.218893989172374,1.407763322638335,5.472556179429188,7991.999999999998,1.0740909759388273,0.04342240686485371,
H1,L38-hist,Xe3,c1=1/1000_c2=1/8_lt=0.1L,facility,success,3.605174884157237,7.400656215822092,-0.5128574035840738,23.91761991006757,95.17124528500324,-0.7486885893061187,-14.541556198966463,1.3752137031316956,6.02526752907085,7991.999999999998,1.1642483053618895,0.057847390872143405,
H1,L38-hist,Xe3,c1=1/1000_c2=1/8_lt=0.2L,facility,success,3.5170860503636994,7.400656215822092,-0.5247602445247475,30.88707654493784,95.17124528500324,-0.6754578922189965,-13.119218110217426,1.4456875425731381,6.1382910615581805,7991.999999999998,1.118944864396984,0.09888827634713934,
H1,L38-hist,Xe3,c1=1/100_c2=1/16_lt=0.05L,facility,success,5.11458640256785,7.400656215822092,-0.30890096048061016,83.90171759473861,95.17124528500324,-0.11841315784527659,-2.2999036102580863,0.6530971752982909,2.663466377847251,7991.999999999998,0.8509499660447971,0.5017707901055787,
H1,L38-hist,Xe3,c1=1/100_c2=1/16_lt=0.1L,facility,success,5.14841554634326,7.400656215822092,-0.30432985992021855,81.71610708043904,95.17124528500324,-0.1413781879628764,-2.745946572360041,0.6817688620142143,2.9846788814316647,7991.999999999998,0.8077066529080527,0.47284188179927006,
H1,L38-hist,Xe3,c1=1/100_c2=1/16_lt=0.2L,facility,success,5.202309315760467,7.400656215822092,-0.2970475638851743,79.5529789067002,95.17124528500324,-0.1641069876886871,-3.187401301694499,0.7337140495331492,2.928739013325344,7991.999999999998,0.7649446411578652,0.44349723355185505,
H1,L38-hist,Xe3,c1=1/100_c2=1/32_lt=0.05L,facility,success,4.560279124274938,7.400656215822092,-0.3838007074932928,74.4407004682457,95.17124528500324,-0.21782361631054756,-4.230723431991337,1.413992210132703,5.3914171909257025,5993.999999999999,0.954582468018474,0.44299994153093625,
H1,L38-hist,Xe3,c1=1/100_c2=1/32_lt=0.1L,facility,success,4.566088331511533,7.400656215822092,-0.38301574909674213,67.69871948905268,95.17124528500324,-0.2886641412926809,-5.606637917540931,1.5092280769267932,6.186645287190241,5993.999999999999,0.8521775104390379,0.3659239134834092,
H1,L38-hist,Xe3,c1=1/100_c2=1/32_lt=0.2L,facility,success,4.594859865407927,7.400656215822092,-0.37912804872837713,68.16340798182782,95.17124528500324,-0.2837814848623319,-5.5118035312602895,1.3320866501057391,4.53742365674804,5993.999999999999,0.81401708465313,0.3686417450848235,
H1,L38-hist,Xe3,c1=1/100_c2=1/4_lt=0.05L,facility,success,5.29735833720817,7.400656215822092,-0.28420424044522113,80.88943471446409,95.17124528500324,-0.1500643448319956,-2.91465521847738,1.5126058672486171,5.615842722079435,7991.999999999998,0.7359763630408431,0.4502963655260568,
H1,L38-hist,Xe3,c1=1/100_c2=1/4_lt=0.1L,facility,success,5.503961833369443,7.400656215822092,-0.25628732468313387,81.66026731604616,95.17124528500324,-0.14196491732872282,-2.7573424426443034,1.4751118169369555,5.336793387723297,7991.999999999998,0.7090473083488873,0.44169285423576776,
H1,L38-hist,Xe3,c1=1/100_c2=1/4_lt=0.2L,facility,success,5.464883920539494,7.400656215822092,-0.2615676554660181,88.1674212481118,95.17124528500324,-0.07359180828114154,-1.4293518442635618,1.4585762569255316,5.255822539312394,8990.999999999998,0.770245811814394,0.5185725545510099,
H1,L38-hist,Xe3,c1=1/100_c2=1/64_lt=0.05L,facility,success,4.00694604428794,7.400656215822092,-0.4585688177595163,65.71365783048603,95.17124528500324,-0.3095219293002048,-6.011752541738208,1.3225275484668622,4.706694402903846,4994.999999999999,1.0769336957110058,0.3928909109678377,
H1,L38-hist,Xe3,c1=1/100_c2=1/64_lt=0.1L,facility,success,4.010724653496278,7.400656215822092,-0.458058240170429,62.23278087274863,95.17124528500324,-0.34609681016168176,-6.722135594337677,1.2954242806903455,4.587736665786261,4994.999999999999,1.0144768767652896,0.35203817472691973,
H1,L38-hist,Xe3,c1=1/100_c2=1/64_lt=0.2L,facility,success,4.005627208618566,7.400656215822092,-0.4587470229930677,64.80824242594034,95.17124528500324,-0.3190354688344863,-6.196531195727123,1.373587147291502,5.344532725152776,4994.999999999999,1.0623831162173218,0.38226466147256694,
H1,L38-hist,Xe3,c1=1/100_c2=1/8_lt=0.05L,facility,success,5.565279277366655,7.400656215822092,-0.24800191833415094,90.18875772598336,95.17124528500324,-0.05235286713018352,-1.0168341957183427,0.9807215949350488,3.196636678576312,7991.999999999998,0.8045792457712853,0.5328341349099056,
H1,L38-hist,Xe3,c1=1/100_c2=1/8_lt=0.1L,facility,success,5.605944091903654,7.400656215822092,-0.24250716038957032,91.84574866714817,95.17124528500324,-0.034942241302994594,-0.6786727791540959,1.022232053310447,3.2999572584870203,7991.999999999998,0.8038229066194139,0.5485845185732113,
H1,L38-hist,Xe3,c1=1/100_c2=1/8_lt=0.2L,facility,success,5.6289155029485185,7.400656215822092,-0.23940319090700557,92.3445933334186,95.17124528500324,-0.029700693136039673,-0.5768677452213559,1.1142829405854722,3.8790880453093326,8990.999999999998,0.8025713337402196,0.5522966502435619,
H1,L38-hist,Xe3,c1=1/160_c2=1/16_lt=0.05L,facility,success,4.400874857375993,7.400656215822092,-0.40533991459200247,73.349046104289,95.17124528500324,-0.2292940385025404,-4.453510036880458,1.1441226045432866,3.8423157169850852,6992.999999999998,0.9850151151707137,0.4456809936592713,
H1,L38-hist,Xe3,c1=1/160_c2=1/16_lt=0.1L,facility,success,4.427107371561612,7.400656215822092,-0.4017952945717487,69.99204111686166,95.17124528500324,-0.26456735007237786,-5.1386130955391005,0.9583912194330578,2.962306576218629,6992.999999999998,0.8838952767054873,0.40341445399233355,
H1,L38-hist,Xe3,c1=1/160_c2=1/16_lt=0.2L,facility,success,4.340299086684039,7.400656215822092,-0.4135251037056985,71.02804707028584,95.17124528500324,-0.2536816466193893,-4.927183309126002,1.3115812911981661,4.786217964695162,6992.999999999998,0.9422297156145744,0.4237544604257684,
H1,L38-hist,Xe3,c1=1/160_c2=1/32_lt=0.05L,facility,success,3.9521896928274085,7.400656215822092,-0.46596766859972505,67.080217447157,95.17124528500324,-0.29516297442282946,-5.732862824050253,1.2962468832333087,4.44618885320031,5993.999999999999,1.11047874524192,0.4150738130690124,
H1,L38-hist,Xe3,c1=1/160_c2=1/32_lt=0.1L,facility,success,3.8981710484927237,7.400656215822092,-0.47326683812731324,61.329477020521814,95.17124528500324,-0.35558816282310535,-6.906483319281923,1.5408928558543498,6.5649947813358285,5993.999999999999,1.0223614232161684,0.3517643500866038,
H1,L38-hist,Xe3,c1=1/160_c2=1/32_lt=0.2L,facility,success,3.9010851456686106,7.400656215822092,-0.47287307612960594,58.79526737562623,95.17124528500324,-0.382216054864515,-7.4236689610973485,1.5983892284011865,6.2932980529062705,5993.999999999999,0.9756244228430399,0.32305279466608583,
H1,L38-hist,Xe3,c1=1/160_c2=1/4_lt=0.05L,facility,success,4.706236905098761,7.400656215822092,-0.36407843198591616,82.8628685410847,95.17124528500324,-0.12932873481963422,-2.5119136212078663,1.4517836794956347,5.590266328893424,7991.999999999998,0.9386524104086734,0.531888174155475,
H1,L38-hist,Xe3,c1=1/160_c2=1/4_lt=0.1L,facility,success,4.463028532622831,7.400656215822092,-0.3969415140401761,78.07371698499732,95.17124528500324,-0.17965014799170745,-3.4892914897971266,1.0031480222410414,3.3813869998343287,8990.999999999998,0.9153789003616215,0.49791388934860803,
H1,L38-hist,Xe3,c1=1/160_c2=1/4_lt=0.2L,facility,success,4.824527126774223,7.400656215822092,-0.3480946842984387,73.32471588995236,95.17124528500324,-0.22954968519775568,-4.458475386745078,1.0554146712524712,3.7916347197641858,8990.999999999998,0.7616486571388937,0.4062751109266985,
H1,L38-hist,Xe3,c1=1/160_c2=1/64_lt=0.05L,facility,success,4.056840886097029,7.400656215822092,-0.4518268694303374,58.55818915346339,95.17124528500324,-0.3847071247402204,-7.472052271742826,1.0220287814712983,3.716696617010724,5993.999999999999,1.0491683192569952,0.3081495190632062,
H1,L38-hist,Xe3,c1=1/160_c2=1/64_lt=0.1L,facility,success,4.106947638300835,7.400656215822092,-0.44505628710053247,60.880047083978226,95.17124528500324,-0.36031049187530706,-6.998203714494901,0.9948970726025542,3.256747532754972,4994.999999999999,1.0787869663798941,0.3290068846112175,
H1,L38-hist,Xe3,c1=1/160_c2=1/64_lt=0.2L,facility,success,4.090490764486904,7.400656215822092,-0.44727999177401095,54.78631524314529,95.17124528500324,-0.42433961981814766,-8.24182245752203,1.038575716182052,3.4387089555169887,5993.999999999999,0.9733711995441664,0.2675118102227394,
H1,L38-hist,Xe3,c1=1/160_c2=1/8_lt=0.05L,facility,success,4.569932840588306,7.400656215822092,-0.38249626690966876,72.50918255899109,95.17124528500324,-0.23811880004456737,-4.624910760410645,0.7413569881346633,3.2285665750412433,7991.999999999998,0.8584284208712019,0.41942121384945247,
H1,L38-hist,Xe3,c1=1/160_c2=1/8_lt=0.1L,facility,success,4.815741013420457,7.400656215822092,-0.3492818916348614,78.64102531566657,95.17124528500324,-0.17368922640273002,-3.3735142794564648,0.7027979897307174,2.4089291621873814,7991.999999999998,0.8954135953327028,0.46817627709664084,
H1,L38-hist,Xe3,c1=1/160_c2=1/8_lt=0.2L,facility,success,4.5594940102537205,7.400656215822092,-0.3839067945750761,78.41953144090677,95.17124528500324,-0.1760165456901524,-3.4187171110400962,0.7718285478184396,2.739167600053809,8990.999999999998,0.8935879547023334,0.49170659011431395,
H1,L38-hist,Xe3,c1=1/250_c2=1/16_lt=0.05L,facility,success,4.096895996452694,7.400656215822092,-0.44641449663695865,60.58100790348838,95.17124528500324,-0.36345260879932484,-7.059232118676503,0.7448340855967115,2.7416318461599958,7991.999999999998,1.0179453617634904,0.32658199850135533,
H1,L38-hist,Xe3,c1=1/250_c2=1/16_lt=0.1L,facility,success,4.100154919388449,7.400656215822092,-0.4459741406954426,61.56597748635608,95.17124528500324,-0.3531031636500249,-6.858217918091257,0.8581746479453574,3.323759019146647,7991.999999999998,1.006987686645435,0.33701985269162443,
H1,L38-hist,Xe3,c1=1/250_c2=1/16_lt=0.2L,facility,success,4.150954874969147,7.400656215822092,-0.43910989053988314,65.87090764780346,95.17124528500324,-0.3078696464405391,-5.979660742285668,0.7292653370218285,3.062387506259448,6992.999999999998,0.996578238078481,0.3810776475823948,
H1,L38-hist,Xe3,c1=1/250_c2=1/32_lt=0.05L,facility,success,3.9733558385042937,7.400656215822092,-0.4631076322651587,59.077429879147694,95.17124528500324,-0.37925126752064353,-7.366084776705214,0.5810925442187544,2.285329509849031,6992.999999999998,1.0278522687971574,0.32022845396126404,
H1,L38-hist,Xe3,c1=1/250_c2=1/32_lt=0.1L,facility,success,4.007183458645202,7.400656215822092,-0.4585367375830645,63.366461397574874,95.17124528500324,-0.33418480332147193,-6.490772221924156,0.5753927572838144,2.091765297737742,5993.999999999999,1.0785914698717758,0.3653035368404335,
H1,L38-hist,Xe3,c1=1/250_c2=1/32_lt=0.2L,facility,success,3.967897949077532,7.400656215822092,-0.46384511949164187,58.67610560643205,95.17124528500324,-0.3834681323048945,-7.447987689504324,0.834715317229217,2.6032610396321063,5993.999999999999,1.0684776932598463,0.3163269992594457,
H1,L38-hist,Xe3,c1=1/250_c2=1/4_lt=0.05L,facility,success,4.338935401436863,7.400656215822092,-0.41370936915560025,64.03059174893207,95.17124528500324,-0.32720653641566055,-6.355235415524729,0.9712926644001801,3.7275995533421487,7991.999999999998,0.9601136234203379,0.3444816073753462,
H1,L38-hist,Xe3,c1=1/250_c2=1/4_lt=0.1L,facility,success,4.360268009063123,7.400656215822092,-0.4108268399576282,77.03257066568524,95.17124528500324,-0.1905898631986928,-3.701770330473062,0.9772390350575181,3.1507503659726295,7991.999999999998,1.0978040231758184,0.4961463376291624,
H1,L38-hist,Xe3,c1=1/250_c2=1/4_lt=0.2L,facility,success,3.8234179919114433,7.400656215822092,-0.483367706807237,56.256591357835575,95.17124528500324,-0.4088908767625394,-7.941766107585238,1.8608798663757358,7.995526451515724,6992.999999999998,0.8727484472460734,0.3017652602025604,
H1,L38-hist,Xe3,c1=1/250_c2=1/64_lt=0.05L,facility,success,3.763266590790563,7.400656215822092,-0.49149555376657567,45.9519985540796,95.17124528500324,-0.517165101533871,-10.044744230800742,0.5696259548123377,3.0054924866699193,6992.999999999998,1.0591848058528472,0.20455872899062874,
H1,L38-hist,Xe3,c1=1/250_c2=1/64_lt=0.1L,facility,success,3.7859750391146885,7.400656215822092,-0.48842711663588223,47.04136425319568,95.17124528500324,-0.5057187272024873,-9.82242470036889,0.5753734160006417,2.4392448340563306,5993.999999999999,1.0097562432779277,0.21308666023403716,
H1,L38-hist,Xe3,c1=1/250_c2=1/64_lt=0.2L,facility,success,3.829997821756946,7.400656215822092,-0.4824786194542215,53.248352646970474,95.17124528500324,-0.44049957014315577,-8.555692375108727,0.6169727528308472,2.41505262363622,5993.999999999999,1.1180716097910914,0.269890761310492,
H1,L38-hist,Xe3,c1=1/250_c2=1/8_lt=0.05L,facility,success,4.071444432145916,7.400656215822092,-0.44985359224747545,60.26796392216558,95.17124528500324,-0.3667418794228765,-7.123118645477073,0.8969490522828301,3.233319459380635,7991.999999999998,0.9647455236383455,0.32523608137250914,
H1,L38-hist,Xe3,c1=1/250_c2=1/8_lt=0.1L,facility,success,4.172813210736655,7.400656215822092,-0.43615632329799775,68.32314268606599,95.17124528500324,-0.28210309236300257,-5.479204612028009,0.8414643593837138,3.3846914175250222,7991.999999999998,1.054945350266331,0.40783164101594066,
H1,L38-hist,Xe3,c1=1/250_c2=1/8_lt=0.2L,facility,success,4.271876761866641,7.400656215822092,-0.42277054395072927,73.2277660452103,95.17124528500324,-0.2305683736099092,-4.478261069345497,0.7932638727091517,2.8265819646177524,7991.999999999998,1.0499389114940982,0.45762216110655474,
H1,L38-hist,Xe3,c1=1/500_c2=1/16_lt=0.05L,facility,success,3.4381691102946856,7.400656215822092,-0.5354237502690481,39.734631011882634,95.17124528500324,-0.5824933162018436,-11.313594749616449,1.359592863918783,4.944955175432302,6992.999999999998,1.102843834653314,0.16741151515913458,
H1,L38-hist,Xe3,c1=1/500_c2=1/16_lt=0.1L,facility,success,3.3682453847992018,7.400656215822092,-0.5448720645071816,42.95826540519638,95.17124528500324,-0.5486213795295837,-10.65571017955242,1.3431195755448462,4.834437667831811,6992.999999999998,1.1832296536060865,0.19973949278225206,
H1,L38-hist,Xe3,c1=1/500_c2=1/16_lt=0.2L,facility,success,3.4292916519248866,7.400656215822092,-0.5366233004320214,44.18810207325098,95.17124528500324,-0.5356990239969678,-10.404723104439237,1.3068286453698015,4.396914608302739,7991.999999999998,1.128592986089011,0.20757759086099656,
H1,L38-hist,Xe3,c1=1/500_c2=1/32_lt=0.05L,facility,success,3.4956830354735056,7.400656215822092,-0.5276522873741958,40.12119658082199,95.17124528500324,-0.5784315266583556,-11.234703817179847,1.1465566428493787,4.025830407578436,6992.999999999998,1.2174553011560056,0.1678764974210008,
H1,L38-hist,Xe3,c1=1/500_c2=1/32_lt=0.1L,facility,success,3.4690510653069224,7.400656215822092,-0.5312508831459661,38.8834652398623,95.17124528500324,-0.5914368344827214,-11.487302050028761,1.1878012491460646,4.128270902203937,6992.999999999998,1.1148169950875868,0.15888885045355833,
H1,L38-hist,Xe3,c1=1/500_c2=1/32_lt=0.2L,facility,success,3.462439683820932,7.400656215822092,-0.5321442338561174,44.92752902487075,95.17124528500324,-0.5279295874470367,-10.253819644924997,1.147097094334637,3.8442045513776355,6992.999999999998,1.2780192719462256,0.2125284342060636,
H1,L38-hist,Xe3,c1=1/500_c2=1/4_lt=0.05L,facility,success,3.747429639028108,7.400656215822092,-0.4936354926180246,48.74259847180667,95.17124528500324,-0.48784322065094,-9.475234043509502,1.419118063078982,5.19984959712996,7991.999999999998,1.1568341520346352,0.2311309266657868,
H1,L38-hist,Xe3,c1=1/500_c2=1/4_lt=0.1L,facility,success,3.7484896285468565,7.400656215822092,-0.49349226349241243,47.77306071841242,95.17124528500324,-0.49803051777509594,-9.673098891140983,1.3799680813504676,4.966303308601553,7991.999999999998,1.0750806273859277,0.22196475090774948,
H1,L38-hist,Xe3,c1=1/500_c2=1/4_lt=0.2L,facility,success,3.7014712690332168,7.400656215822092,-0.49984553246511754,53.3138059206892,95.17124528500324,-0.4398118280260624,-8.542334564145722,1.371223075957114,4.791006069012764,7991.999999999998,1.1361829140991613,0.27994916922859436,
H1,L38-hist,Xe3,c1=1/500_c2=1/64_lt=0.05L,facility,success,3.177909156409451,7.400656215822092,-0.5705908957620136,36.559495142682465,95.17124528500324,-0.615855660675658,-11.961581661698116,1.0668516298496795,3.80803460302504,5993.999999999999,1.3689619850154788,0.15333210354888605,
H1,L38-hist,Xe3,c1=1/500_c2=1/64_lt=0.1L,facility,success,3.170512344577941,7.400656215822092,-0.5715903762966851,34.81464179703939,95.17124528500324,-0.6341894897688666,-12.31767418121711,1.1068161486770034,3.6671486410389273,5993.999999999999,1.2600319997215312,0.13936977733764572,
H1,L38-hist,Xe3,c1=1/500_c2=1/64_lt=0.2L,facility,success,3.166915134946453,7.400656215822092,-0.5720764426030481,36.548591128862206,95.17124528500324,-0.615970233242063,-11.963806970641027,1.1708997321552528,4.218226354036581,5993.999999999999,1.2881378855872163,0.1537726319626307,
H1,L38-hist,Xe3,c1=1/500_c2=1/8_lt=0.05L,facility,success,3.443093594035039,7.400656215822092,-0.5347583385005856,41.0569867415757,95.17124528500324,-0.56859882815839,-11.043726233352558,1.4236600437041058,5.552758158357722,7991.999999999998,1.1130640950436417,0.1784840898164902,
H1,L38-hist,Xe3,c1=1/500_c2=1/8_lt=0.1L,facility,success,3.7495459872090247,7.400656215822092,-0.49334952497958845,49.51697821833761,95.17124528500324,-0.479706521964147,-9.317197360544005,1.3653275416352917,4.57531609724188,7991.999999999998,1.1408185254765975,0.23839864122613982,
H1,L38-hist,Xe3,c1=1/500_c2=1/8_lt=0.2L,facility,success,3.7537150446296295,7.400656215822092,-0.49278618879708996,52.59045502190982,95.17124528500324,-0.4474123474541019,-8.689957196549678,1.2931923310464681,4.30572171392825,7991.999999999998,1.156594088349332,0.2686128274158877,
H1,L38-hist,Xe3,c1=1/50_c2=1/16_lt=0.05L,facility,success,6.596733848392214,7.400656215822092,-0.10862852482069739,92.22530188768357,95.17124528500324,-0.030954133136512414,-0.601212938228504,1.037720915792424,3.715019980675602,6992.999999999998,0.638314222612603,0.4700514546434211,
H1,L38-hist,Xe3,c1=1/50_c2=1/16_lt=0.1L,facility,success,6.530559437803615,7.400656215822092,-0.1175702198081125,95.37293459327542,95.17124528500324,0.0021192252730138235,0.04116108332085235,1.028859195627323,3.729934634871031,6992.999999999998,0.6684478399851019,0.507778253762487,
H1,L38-hist,Xe3,c1=1/50_c2=1/16_lt=0.2L,facility,success,6.481085197000767,7.400656215822092,-0.12425533520329533,84.7976314500758,95.17124528500324,-0.10899945465526117,-2.1170640479443774,1.0775855539180195,3.9275755408577564,6992.999999999998,0.5835890276230402,0.40447706926960336,
H1,L38-hist,Xe3,c1=1/50_c2=1/32_lt=0.05L,facility,success,5.095936649052954,7.400656215822092,-0.31142097397279545,65.82215714845795,95.17124528500324,-0.3083818862373342,-5.989609823784754,1.8493320099141235,7.89470388042989,10988.999999999998,0.6760286114404428,0.30995196510913126,
H1,L38-hist,Xe3,c1=1/50_c2=1/32_lt=0.1L,facility,success,5.103972946005614,7.400656215822092,-0.3103350841924434,78.3690879966165,95.17124528500324,-0.17654657389498685,-3.429011691507498,1.8420015200051127,7.956212092196418,10988.999999999998,0.7877025252696976,0.4386876560712859,
H1,L38-hist,Xe3,c1=1/50_c2=1/32_lt=0.2L,facility,success,5.113502093868011,7.400656215822092,-0.30904747569064267,76.26605244921306,95.17124528500324,-0.19864395783806355,-3.8582026195490173,1.825402527557422,7.769164135008928,10988.999999999998,0.7673382532135595,0.4146849651411916,
H1,L38-hist,Xe3,c1=1/50_c2=1/4_lt=0.05L,facility,success,6.889694366301184,7.400656215822092,-0.06904277602147058,88.22808899479338,95.17124528500324,-0.07295434949303894,-1.4169706714714,2.2939477525255128,10.772782119531433,14984.999999999996,0.5445769634274868,0.411896385539803,
H1,L38-hist,Xe3,c1=1/50_c2=1/4_lt=0.1L,facility,success,7.063073161729306,7.400656215822092,-0.04561528657027162,89.98239513888258,95.17124528500324,-0.054521196298125005,-1.0589490094123806,2.2428971568465497,10.05044993474416,7991.999999999998,0.5331856507683199,0.4179223386159464,
H1,L38-hist,Xe3,c1=1/50_c2=1/4_lt=0.2L,facility,success,8.05530408973638,7.400656215822092,0.08845808463777785,103.45176204871265,95.17124528500324,0.08700649801221229,1.6899013803488574,2.2085074475091266,9.477767024465132,7991.999999999998,0.532985181704627,0.48435973959266293,
H1,L38-hist,Xe3,c1=1/50_c2=1/8_lt=0.05L,facility,success,7.062241698752028,7.400656215822092,-0.045727636469122486,96.03784398535383,95.17124528500324,0.009105677852122723,0.17685687762257002,2.3952657496390017,11.473465304459355,6992.999999999998,0.6151054799983782,0.4761199935757639,
H1,L38-hist,Xe3,c1=1/50_c2=1/8_lt=0.1L,facility,success,7.010360991227547,7.400656215822092,-0.052737921234622606,98.65089267730822,95.17124528500324,0.036561961355919055,0.7101321208785678,2.3880258910891006,11.39208909648826,6992.999999999998,0.637155847267464,0.5060994312541824,
H1,L38-hist,Xe3,c1=1/50_c2=1/8_lt=0.2L,facility,success,7.319090220952707,7.400656215822092,-0.01102145438062681,108.54011805266927,95.17124528500324,0.1404717646346974,2.7283413811563326,2.290843410821534,10.66390181958063,6992.999999999998,0.6889104383431615,0.5868102226351835,
H2,L32-anode,Xe1,c1=1/1000_c2=1/16_lt=0.05L,facility,success,3.3760587952718613,7.582322357019064,-0.5547460743150024,46.12598418247455,82.32639228613156,-0.4397181401784227,-7.387838388501431,1.1973505152021553,4.430496654287706,6992.999999999998,1.2289357770143836,0.2730520777430467,
H2,L32-anode,Xe1,c1=1/1000_c2=1/16_lt=0.1L,facility,success,3.4233038890322502,7.582322357019064,-0.548515121377918,45.15947626878745,82.32639228613156,-0.4514580924203226,-7.5850849014987975,1.22140786445016,4.030570650432904,6992.999999999998,1.1186890909263278,0.2581169562843765,
H2,L32-anode,Xe1,c1=1/1000_c2=1/16_lt=0.2L,facility,success,2.7031779059687744,7.582322357019064,-0.6434894510299467,42.32623308691578,82.32639228613156,-0.48587285423843457,-8.163297795758321,3.0700025421741044,17.150969513777625,4994.999999999999,1.1816210752742708,0.2871499895711016,
H2,L32-anode,Xe1,c1=1/1000_c2=1/32_lt=0.05L,facility,success,3.109794242973562,7.582322357019064,-0.5898625649838296,44.17206668998118,82.32639228613156,-0.46345193244399874,-7.786597060438853,1.2281295633093332,3.880845839059309,5993.999999999999,1.2633623307727224,0.27184914951910716,
H2,L32-anode,Xe1,c1=1/1000_c2=1/32_lt=0.1L,facility,success,3.083266461125381,7.582322357019064,-0.5933612004412926,46.428631768443786,82.32639228613156,-0.43604194864901175,-7.32607357503832,1.457056154859818,5.441537277913013,5993.999999999999,1.217102923765723,0.302917879135568,
H2,L32-anode,Xe1,c1=1/1000_c2=1/32_lt=0.2L,facility,success,2.629821966559315,7.582322357019064,-0.6531640514960629,45.34666937296248,82.32639228613156,-0.44918430027448886,-7.546882227177362,2.064183659193778,9.161178306325432,5993.999999999999,1.2629263927774768,0.33878848109860893,
H2,L32-anode,Xe1,c1=1/1000_c2=1/4_lt=0.05L,facility,success,3.4868074212510676,7.582322357019064,-0.5401399126715735,50.13266750397367,82.32639228613156,-0.39104986734103664,-6.570147914726099,1.630600190252609,5.81039752511063,6992.999999999998,1.070998164591861,0.3123042259800606,
H2,L32-anode,Xe1,c1=1/1000_c2=1/4_lt=0.1L,facility,success,3.221306298800238,7.582322357019064,-0.57515571784966,53.1107858274785,82.32639228613156,-0.35487534006241916,-5.962368665031235,2.8719170285849946,19.546117751407955,10988.999999999998,1.1052765235665927,0.37940026360920476,
H2,L32-anode,Xe1,c1=1/1000_c2=1/4_lt=0.2L,facility,success,2.791301516263105,7.582322357019064,-0.6318672057408431,43.71263599372675,82.32639228613156,-0.4690325328261659,-7.88035842702139,3.779206298978538,24.610315765957484,10988.999999999998,1.1178438520180565,0.2966001982076531,
H2,L32-anode,Xe1,c1=1/1000_c2=1/64_lt=0.05L,facility,success,3.1728941577349294,7.582322357019064,-0.581540587654159,42.04662588995635,82.32639228613156,-0.4892691793924341,-8.220360489015347,1.1624992294661376,3.8922530749522295,5993.999999999999,1.233337014788848,0.2414187027901327,
H2,L32-anode,Xe1,c1=1/1000_c2=1/64_lt=0.1L,facility,success,3.1642331675164987,7.582322357019064,-0.5826828485355383,43.20659685869174,82.32639228613156,-0.4751792753346464,-7.983631719885676,1.18952358536139,4.063890378421872,5993.999999999999,1.212107116835754,0.25562059325978487,
H2,L32-anode,Xe1,c1=1/1000_c2=1/64_lt=0.2L,facility,success,3.169527673012847,7.582322357019064,-0.5819845788963628,41.32090938138401,82.32639228613156,-0.49808429309315433,-8.36846589892807,1.2481130517527745,4.39138548037329,5993.999999999999,1.1428274210515366,0.23340458829371197,
H2,L32-anode,Xe1,c1=1/1000_c2=1/8_lt=0.05L,facility,success,3.4517676617751247,7.582322357019064,-0.5447611563784578,51.937100281001705,82.32639228613156,-0.3691318319829877,-6.20189632757752,1.4004647890901156,5.240393491513796,6992.999999999998,1.245874259089845,0.33859304826072273,
H2,L32-anode,Xe1,c1=1/1000_c2=1/8_lt=0.1L,facility,success,3.727478358540419,7.582322357019064,-0.5083988541993549,58.05729887628042,82.32639228613156,-0.29479116885751633,-4.952876206092069,1.312001309068251,4.6635475258194665,6992.999999999998,1.2547881739170612,0.3917984536392695,
