hypothesis,registration,coil,point,combo,mode,retcode,Id_A,Id_target_A,Id_err_rel,T_mN,T_target_mN,T_err_rel,T_err_sigma,Id_rms_rel,Id_pp_rel,Id_f_dominant_Hz,current_eff,anode_eff,error
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/100_c_plume=1/16,vacuum,success,5.4407498394281415,6.946746435450754,-0.2167916462787795,79.20739792120254,86.8,-0.08747237417969422,-1.5495106283260118,1.184286882926825,4.1893181047829495,5993.999999999999,0.6926199572043817,0.4203847248966818,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/100_c_plume=1/32,vacuum,success,5.110602873108137,6.946746435450754,-0.26431705538759526,76.75725947013947,86.8,-0.11569977568963738,-2.049538883645005,1.0224234418637586,4.160702433920059,4994.999999999999,0.7971906962942407,0.42028218198783746,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/100_c_plume=1/8,vacuum,success,6.28848462706793,6.946746435450754,-0.0947582892940457,94.77169046632264,86.8,0.09183975191615941,1.6268756053719664,0.9728814470503186,3.6609393975045883,5993.999999999999,0.6407324036764632,0.520697441164658,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/300_c_plume=1/16,vacuum,success,4.360019188370688,6.946746435450754,-0.37236528943671177,68.98163234932697,86.8,-0.20528073330268468,-3.6364015613618426,1.1240717229072759,3.875766528475,5993.999999999999,0.8654952222597335,0.39788056501211594,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/300_c_plume=1/32,vacuum,success,3.090470838604428,6.946746435450754,-0.5551196711552497,53.591375374580934,86.8,-0.3825878413066713,-6.777270331718176,3.6485833651517052,24.276150946602375,6992.999999999998,0.9779276308345175,0.33879683795718185,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/300_c_plume=1/8,vacuum,success,4.439783965689523,6.946746435450754,-0.3608829677397835,75.82233754907196,86.8,-0.12647076556368714,-2.2403392756996006,1.0953042240921356,3.7233212054301696,5993.999999999999,0.8849174930431114,0.4720703159090456,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/800_c_plume=1/16,vacuum,failure,,,,,,,,,,,,,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/800_c_plume=1/32,vacuum,success,3.6157650013341427,6.946746435450754,-0.47950237784956284,47.78032469498318,86.8,-0.4495354297812998,-7.963199041840166,0.09753225583100147,0.46922167309083856,87911.99999999999,1.0789971537815668,0.23018243984156858,
H1a,L38-hist,1p6kW,Xe3,c_up=1/25_c_exit=1/800_c_plume=1/8,vacuum,success,3.802639648551199,6.946746435450754,-0.45260134598471824,57.22561623967132,86.8,-0.3407187069162291,-6.035588522516057,0.554123599368975,2.429767030935898,5993.999999999999,0.9766190887853561,0.31395685973800974,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/100_c_plume=1/16,vacuum,success,4.475960546003942,6.946746435450754,-0.35567526645824515,68.89097089871447,86.8,-0.20632522006089318,-3.654903898221536,0.7280372466891898,2.7709129658858376,6992.999999999998,0.8105154449482476,0.3865561200518078,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/100_c_plume=1/32,vacuum,success,4.349218442658134,6.946746435450754,-0.3739200814264461,70.0627436099158,86.8,-0.19282553444797473,-3.415766610221266,0.666108421871203,2.3291666983966763,4994.999999999999,0.8377490962826871,0.41146912345375336,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/100_c_plume=1/8,vacuum,success,4.475642507821225,6.946746435450754,-0.3557210487803254,62.337453580057705,86.8,-0.2818265716583214,-4.992356412233121,0.9395647421239368,3.247766917569964,7991.999999999998,0.6763153037553451,0.31653148708315737,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/300_c_plume=1/16,vacuum,success,3.7665500092870725,6.946746435450754,-0.4577965319036908,57.47015853901015,86.8,-0.3379013993201596,-5.985681930814255,0.700581174566565,3.6554254161230455,5993.999999999999,0.9471273738993633,0.31967983674270317,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/300_c_plume=1/32,vacuum,success,3.759451770949438,6.946746435450754,-0.4588183395086741,55.44902186147076,86.8,-0.3611863840844382,-6.3981588037814765,1.975151938585788,8.557923460473345,3995.999999999999,0.9402001285750584,0.29815181232976096,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/300_c_plume=1/8,vacuum,success,4.006216047937483,6.946746435450754,-0.42329605878618326,60.9898447024576,86.8,-0.29735201955694013,-5.26737863215151,0.9653669698354694,4.273981967436227,6992.999999999998,0.9334559575207141,0.3384970445246413,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/800_c_plume=1/16,vacuum,success,3.2020939046175014,6.946746435450754,-0.5390512761086943,35.22921791389255,86.8,-0.5941334341717449,-10.52464940532805,1.4099313689086037,5.62601199125851,5993.999999999999,1.0813230300364296,0.14130129186781035,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/800_c_plume=1/32,vacuum,success,3.4119424565324,6.946746435450754,-0.5088430982422911,34.351019179182764,86.8,-0.604250931115406,-10.703873636901475,1.1786900342782087,5.256574178704922,5993.999999999999,1.1022190587283203,0.12608161065514456,
H1a,L38-hist,1p6kW,Xe3,c_up=1/64_c_exit=1/800_c_plume=1/8,vacuum,success,3.301536321220122,6.946746435450754,-0.5247363133377567,41.84442715125914,86.8,-0.5179213461836505,-9.174606703824665,1.4027068440402186,5.333266342878657,5993.999999999999,1.056552372646462,0.19334518742308845,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/100_c_plume=1/16,vacuum,success,2.442955808882411,6.960964151571712,-0.6490492185151079,36.84744997792216,72.8,-0.4938537090944759,-7.337255106546499,2.71226912107708,13.981612464217251,3995.999999999999,1.0265401626938684,0.24080386897669265,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/100_c_plume=1/32,vacuum,success,2.5316712906654693,6.960964151571712,-0.6363045067408019,37.53596346366871,72.8,-0.48439610626828705,-7.196742150271692,1.6937366378730003,7.183831376187767,3995.999999999999,1.1627936928122211,0.24113042645662108,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/100_c_plume=1/8,vacuum,success,2.456631195557494,6.960964151571712,-0.6470846362564858,36.39601327481238,72.8,-0.5000547627086211,-7.429385045956655,3.053819998816322,17.34317944108239,3995.999999999999,1.0110036629311314,0.23363175029904412,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/300_c_plume=1/16,vacuum,success,2.479713345483135,6.960964151571712,-0.6437686947542688,37.546520075467434,72.8,-0.4842510978644584,-7.194587739700524,1.6783675217239677,6.906711225499672,3995.999999999999,1.0554763265844973,0.24632137440251176,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/300_c_plume=1/32,vacuum,success,2.723054816211504,6.960964151571712,-0.6088106824114778,33.707549716279104,72.8,-0.5369842071939684,-7.978051078310387,0.8968023689305537,3.099373475810525,3995.999999999999,1.0786302059835935,0.18078491070114294,
H1b,L38-hist,3p0kW,Xe1,c_up=1/160_c_exit=1/300_c_plume=1/8,vacuum,success,2.4383756447430414,6.960964151571712,-0.6497071969272414,41.479699999033095,72.8,-0.4302239011121828,-6.391897959381001,2.091565101371133,9.894735989635658,3995.999999999999,1.1435379474777165,0.3057277056330211,
