Excitation energy (eV): 1.408
Energy (eV)	Rate coefficient (m^3/s)
129.0	9.312668e-18
130.0	9.207535e-18
131.0	9.104365e-18
132.0	9.003107e-18
133.0	8.903712e-18
134.0	8.806132e-18
135.0	8.710321e-18
136.0	8.616235e-18
137.0	8.523830e-18
138.0	8.433065e-18
139.0	8.343900e-18
140.0	8.256294e-18
141.0	8.170211e-18
142.0	8.085612e-18
143.0	8.002464e-18
144.0	7.920731e-18
145.0	7.840379e-18
146.0	7.761377e-18
147.0	7.683693e-18
148.0	7.607295e-18
149.0	7.532155e-18
150.0	7.458244e-18
151.0	7.385534e-18
152.0	7.313997e-18
153.0	7.243608e-18
154.0	7.174340e-18
155.0	7.106170e-18
156.0	7.039071e-18
157.0	6.973023e-18
158.0	6.908000e-18
159.0	6.843982e-18
160.0	6.780946e-18
161.0	6.718872e-18
162.0	6.657739e-18
163.0	6.597527e-18
164.0	6.538218e-18
165.0	6.479792e-18
166.0	6.422230e-18
167.0	6.365516e-18
168.0	6.309632e-18
169.0	6.254560e-18
170.0	6.200285e-18
171.0	6.146790e-18
172.0	6.094060e-18
173.0	6.042080e-18
174.0	5.990834e-18
175.0	5.940309e-18
176.0	5.890489e-18
177.0	5.841363e-18
178.0	5.792915e-18
179.0	5.745133e-18
180.0	5.698004e-18
181.0	5.651516e-18
182.0	5.605657e-18
183.0	5.560415e-18
184.0	5.515778e-18
185.0	5.471734e-18
186.0	5.428274e-18
187.0	5.385386e-18
188.0	5.343060e-18
189.0	5.301286e-18
190.0	5.260052e-18
191.0	5.219351e-18
192.0	5.179172e-18
193.0	5.139505e-18
194.0	5.100343e-18
195.0	5.061675e-18
196.0	5.023493e-18
197.0	4.985789e-18
198.0	4.948554e-18
199.0	4.911780e-18
200.0	4.875459e-18
201.0	4.839584e-18
202.0	4.804147e-18
203.0	4.769140e-18
204.0	4.734556e-18
205.0	4.700388e-18
206.0	4.666628e-18
207.0	4.633272e-18
208.0	4.600310e-18
209.0	4.567738e-18
210.0	4.535548e-18
211.0	4.503734e-18
212.0	4.472291e-18
213.0	4.441211e-18
214.0	4.410490e-18
215.0	4.380122e-18
216.0	4.350100e-18
217.0	4.320420e-18
218.0	4.291075e-18
219.0	4.262062e-18
220.0	4.233374e-18
221.0	4.205006e-18
222.0	4.176954e-18
223.0	4.149212e-18
224.0	4.121775e-18
225.0	4.094640e-18
226.0	4.067802e-18
227.0	4.041255e-18
228.0	4.014995e-18
229.0	3.989019e-18
230.0	3.963322e-18
231.0	3.937899e-18
232.0	3.912747e-18
233.0	3.887862e-18
234.0	3.863239e-18
235.0	3.838875e-18
236.0	3.814766e-18
237.0	3.790909e-18
238.0	3.767299e-18
239.0	3.743933e-18
240.0	3.720807e-18
241.0	3.697919e-18
242.0	3.675264e-18
243.0	3.652840e-18
244.0	3.630643e-18
245.0	3.608670e-18
246.0	3.586917e-18
247.0	3.565382e-18
248.0	3.544062e-18
249.0	3.522953e-18
250.0	3.502053e-18
251.0	3.481359e-18
252.0	3.460868e-18
253.0	3.440577e-18
254.0	3.420484e-18
255.0	3.400585e-18
256.0	3.380879e-18
257.0	3.361362e-18
258.0	3.342032e-18
259.0	3.322887e-18
260.0	3.303924e-18
261.0	3.285140e-18
262.0	3.266534e-18
263.0	3.248103e-18
264.0	3.229844e-18
265.0	3.211756e-18
266.0	3.193836e-18
267.0	3.176082e-18
268.0	3.158492e-18
269.0	3.141064e-18
270.0	3.123795e-18
271.0	3.106684e-18
272.0	3.089729e-18
273.0	3.072927e-18
274.0	3.056278e-18
275.0	3.039777e-18
276.0	3.023425e-18
277.0	3.007219e-18
278.0	2.991157e-18
279.0	2.975238e-18
280.0	2.959459e-18
281.0	2.943820e-18
282.0	2.928317e-18
283.0	2.912950e-18
284.0	2.897717e-18
285.0	2.882617e-18
286.0	2.867647e-18
287.0	2.852806e-18
288.0	2.838093e-18
289.0	2.823505e-18
290.0	2.809043e-18
291.0	2.794703e-18
292.0	2.780485e-18
293.0	2.766387e-18
294.0	2.752408e-18
295.0	2.738546e-18
296.0	2.724800e-18
297.0	2.711169e-18
298.0	2.697651e-18
299.0	2.684245e-18
300.0	2.670950e-18
