Ionization energy (eV): 44.1354
Energy (eV)	Rate coefficient (m^3/s)
113.0	1.643555e-15
114.0	1.653260e-15
115.0	1.662829e-15
116.0	1.672264e-15
117.0	1.681569e-15
118.0	1.690744e-15
119.0	1.699791e-15
120.0	1.708713e-15
121.0	1.717512e-15
122.0	1.726189e-15
123.0	1.734746e-15
124.0	1.743185e-15
125.0	1.751508e-15
126.0	1.759716e-15
127.0	1.767811e-15
128.0	1.775796e-15
129.0	1.783671e-15
130.0	1.791438e-15
131.0	1.799099e-15
132.0	1.806656e-15
133.0	1.814110e-15
134.0	1.821462e-15
135.0	1.828715e-15
136.0	1.835869e-15
137.0	1.842926e-15
138.0	1.849888e-15
139.0	1.856755e-15
140.0	1.863530e-15
141.0	1.870214e-15
142.0	1.876808e-15
143.0	1.883314e-15
144.0	1.889732e-15
145.0	1.896064e-15
146.0	1.902312e-15
147.0	1.908476e-15
148.0	1.914558e-15
149.0	1.920559e-15
150.0	1.926480e-15
151.0	1.932323e-15
152.0	1.938088e-15
153.0	1.943776e-15
154.0	1.949390e-15
155.0	1.954929e-15
156.0	1.960395e-15
157.0	1.965789e-15
158.0	1.971112e-15
159.0	1.976366e-15
160.0	1.981550e-15
161.0	1.986666e-15
162.0	1.991715e-15
163.0	1.996699e-15
164.0	2.001617e-15
165.0	2.006471e-15
166.0	2.011261e-15
167.0	2.015990e-15
168.0	2.020656e-15
169.0	2.025262e-15
170.0	2.029809e-15
171.0	2.034296e-15
172.0	2.038726e-15
173.0	2.043098e-15
174.0	2.047413e-15
175.0	2.051673e-15
176.0	2.055878e-15
177.0	2.060028e-15
178.0	2.064126e-15
179.0	2.068170e-15
180.0	2.072163e-15
181.0	2.076104e-15
182.0	2.079995e-15
183.0	2.083835e-15
184.0	2.087627e-15
185.0	2.091370e-15
186.0	2.095065e-15
187.0	2.098713e-15
188.0	2.102314e-15
189.0	2.105869e-15
190.0	2.109379e-15
191.0	2.112844e-15
192.0	2.116265e-15
193.0	2.119643e-15
194.0	2.122977e-15
195.0	2.126269e-15
196.0	2.129519e-15
197.0	2.132728e-15
198.0	2.135896e-15
199.0	2.139024e-15
200.0	2.142112e-15
201.0	2.145161e-15
202.0	2.148171e-15
203.0	2.151143e-15
204.0	2.154077e-15
205.0	2.156974e-15
206.0	2.159835e-15
207.0	2.162659e-15
208.0	2.165447e-15
209.0	2.168200e-15
210.0	2.170918e-15
211.0	2.173602e-15
212.0	2.176252e-15
213.0	2.178868e-15
214.0	2.181451e-15
215.0	2.184001e-15
216.0	2.186519e-15
217.0	2.189005e-15
218.0	2.191460e-15
219.0	2.193883e-15
220.0	2.196276e-15
221.0	2.198638e-15
222.0	2.200971e-15
223.0	2.203273e-15
224.0	2.205547e-15
225.0	2.207792e-15
226.0	2.210008e-15
227.0	2.212196e-15
228.0	2.214356e-15
229.0	2.216489e-15
230.0	2.218594e-15
231.0	2.220673e-15
232.0	2.222725e-15
233.0	2.224751e-15
234.0	2.226752e-15
235.0	2.228726e-15
236.0	2.230676e-15
237.0	2.232600e-15
238.0	2.234500e-15
239.0	2.236376e-15
240.0	2.238227e-15
241.0	2.240055e-15
242.0	2.241859e-15
243.0	2.243640e-15
244.0	2.245398e-15
245.0	2.247134e-15
246.0	2.248847e-15
247.0	2.250538e-15
248.0	2.252207e-15
249.0	2.253854e-15
250.0	2.255480e-15
251.0	2.257085e-15
252.0	2.258669e-15
253.0	2.260233e-15
254.0	2.261776e-15
255.0	2.263299e-15
256.0	2.264802e-15
257.0	2.266285e-15
258.0	2.267749e-15
259.0	2.269194e-15
260.0	2.270619e-15
261.0	2.272026e-15
262.0	2.273414e-15
263.0	2.274784e-15
264.0	2.276135e-15
265.0	2.277469e-15
266.0	2.278785e-15
267.0	2.280083e-15
268.0	2.281364e-15
269.0	2.282628e-15
270.0	2.283875e-15
271.0	2.285105e-15
272.0	2.286318e-15
273.0	2.287515e-15
274.0	2.288696e-15
275.0	2.289860e-15
276.0	2.291009e-15
277.0	2.292142e-15
278.0	2.293260e-15
279.0	2.294362e-15
280.0	2.295449e-15
281.0	2.296521e-15
282.0	2.297578e-15
283.0	2.298620e-15
284.0	2.299648e-15
285.0	2.300662e-15
286.0	2.301661e-15
287.0	2.302646e-15
288.0	2.303617e-15
289.0	2.304575e-15
290.0	2.305519e-15
291.0	2.306449e-15
292.0	2.307366e-15
293.0	2.308270e-15
294.0	2.309161e-15
295.0	2.310039e-15
296.0	2.310904e-15
297.0	2.311756e-15
298.0	2.312596e-15
299.0	2.313424e-15
300.0	2.314239e-15
