Excitation energy (eV): 2.211
Energy (eV)	Rate coefficient (m^3/s)
153.0	8.294568e-19
154.0	8.215474e-19
155.0	8.137628e-19
156.0	8.061003e-19
157.0	7.985574e-19
158.0	7.911313e-19
159.0	7.838196e-19
160.0	7.766198e-19
161.0	7.695296e-19
162.0	7.625466e-19
163.0	7.556685e-19
164.0	7.488932e-19
165.0	7.422186e-19
166.0	7.356424e-19
167.0	7.291628e-19
168.0	7.227778e-19
169.0	7.164854e-19
170.0	7.102838e-19
171.0	7.041711e-19
172.0	6.981455e-19
173.0	6.922054e-19
174.0	6.863491e-19
175.0	6.805748e-19
176.0	6.748811e-19
177.0	6.692663e-19
178.0	6.637289e-19
179.0	6.582674e-19
180.0	6.528805e-19
181.0	6.475666e-19
182.0	6.423243e-19
183.0	6.371525e-19
184.0	6.320496e-19
185.0	6.270145e-19
186.0	6.220459e-19
187.0	6.171426e-19
188.0	6.123033e-19
189.0	6.075269e-19
190.0	6.028123e-19
191.0	5.981584e-19
192.0	5.935640e-19
193.0	5.890282e-19
194.0	5.845498e-19
195.0	5.801279e-19
196.0	5.757614e-19
197.0	5.714495e-19
198.0	5.671910e-19
199.0	5.629853e-19
200.0	5.588312e-19
201.0	5.547279e-19
202.0	5.506747e-19
203.0	5.466705e-19
204.0	5.427146e-19
205.0	5.388062e-19
206.0	5.349445e-19
207.0	5.311287e-19
208.0	5.273580e-19
209.0	5.236318e-19
210.0	5.199492e-19
211.0	5.163096e-19
212.0	5.127122e-19
213.0	5.091564e-19
214.0	5.056415e-19
215.0	5.021669e-19
216.0	4.987319e-19
217.0	4.953358e-19
218.0	4.919782e-19
219.0	4.886582e-19
220.0	4.853755e-19
221.0	4.821293e-19
222.0	4.789192e-19
223.0	4.757445e-19
224.0	4.726048e-19
225.0	4.694994e-19
226.0	4.664279e-19
227.0	4.633897e-19
228.0	4.603844e-19
229.0	4.574114e-19
230.0	4.544702e-19
231.0	4.515605e-19
232.0	4.486816e-19
233.0	4.458332e-19
234.0	4.430149e-19
235.0	4.402261e-19
236.0	4.374664e-19
237.0	4.347354e-19
238.0	4.320328e-19
239.0	4.293580e-19
240.0	4.267107e-19
241.0	4.240905e-19
242.0	4.214970e-19
243.0	4.189298e-19
244.0	4.163886e-19
245.0	4.138730e-19
246.0	4.113826e-19
247.0	4.089170e-19
248.0	4.064760e-19
249.0	4.040592e-19
250.0	4.016662e-19
251.0	3.992968e-19
252.0	3.969506e-19
253.0	3.946272e-19
254.0	3.923265e-19
255.0	3.900480e-19
256.0	3.877914e-19
257.0	3.855566e-19
258.0	3.833431e-19
259.0	3.811507e-19
260.0	3.789791e-19
261.0	3.768281e-19
262.0	3.746973e-19
263.0	3.725866e-19
264.0	3.704956e-19
265.0	3.684241e-19
266.0	3.663718e-19
267.0	3.643385e-19
268.0	3.623239e-19
269.0	3.603278e-19
270.0	3.583500e-19
271.0	3.563902e-19
272.0	3.544482e-19
273.0	3.525238e-19
274.0	3.506167e-19
275.0	3.487268e-19
276.0	3.468538e-19
277.0	3.449974e-19
278.0	3.431576e-19
279.0	3.413341e-19
280.0	3.395267e-19
281.0	3.377351e-19
282.0	3.359593e-19
283.0	3.341990e-19
284.0	3.324540e-19
285.0	3.307241e-19
286.0	3.290092e-19
287.0	3.273090e-19
288.0	3.256234e-19
289.0	3.239523e-19
290.0	3.222954e-19
291.0	3.206525e-19
292.0	3.190236e-19
293.0	3.174084e-19
294.0	3.158068e-19
295.0	3.142187e-19
296.0	3.126438e-19
297.0	3.110820e-19
298.0	3.095331e-19
299.0	3.079971e-19
300.0	3.064738e-19
