Excitation energy (eV): 1.679
Energy (eV)	Rate coefficient (m^3/s)
271.0	1.579207e-18
272.0	1.570589e-18
273.0	1.562048e-18
274.0	1.553584e-18
275.0	1.545197e-18
276.0	1.536885e-18
277.0	1.528647e-18
278.0	1.520482e-18
279.0	1.512390e-18
280.0	1.504369e-18
281.0	1.496419e-18
282.0	1.488539e-18
283.0	1.480727e-18
284.0	1.472984e-18
285.0	1.465308e-18
286.0	1.457698e-18
287.0	1.450154e-18
288.0	1.442675e-18
289.0	1.435260e-18
290.0	1.427908e-18
291.0	1.420619e-18
292.0	1.413392e-18
293.0	1.406226e-18
294.0	1.399120e-18
295.0	1.392073e-18
296.0	1.385086e-18
297.0	1.378157e-18
298.0	1.371285e-18
299.0	1.364471e-18
300.0	1.357712e-18
