Excitation energy (eV): 0.855
Energy (eV)	Rate coefficient (m^3/s)
195.0	1.338146e-17
196.0	1.328042e-17
197.0	1.318065e-17
198.0	1.308212e-17
199.0	1.298481e-17
200.0	1.288870e-17
201.0	1.279377e-17
202.0	1.270000e-17
203.0	1.260737e-17
204.0	1.251586e-17
205.0	1.242545e-17
206.0	1.233613e-17
207.0	1.224787e-17
208.0	1.216065e-17
209.0	1.207447e-17
210.0	1.198930e-17
211.0	1.190513e-17
212.0	1.182194e-17
213.0	1.173971e-17
214.0	1.165843e-17
215.0	1.157808e-17
216.0	1.149866e-17
217.0	1.142013e-17
218.0	1.134250e-17
219.0	1.126574e-17
220.0	1.118984e-17
221.0	1.111480e-17
222.0	1.104058e-17
223.0	1.096719e-17
224.0	1.089461e-17
225.0	1.082283e-17
226.0	1.075183e-17
227.0	1.068160e-17
228.0	1.061214e-17
229.0	1.054342e-17
230.0	1.047544e-17
231.0	1.040819e-17
232.0	1.034166e-17
233.0	1.027583e-17
234.0	1.021070e-17
235.0	1.014625e-17
236.0	1.008248e-17
237.0	1.001937e-17
238.0	9.956920e-18
239.0	9.895114e-18
240.0	9.833946e-18
241.0	9.773405e-18
242.0	9.713482e-18
243.0	9.654170e-18
244.0	9.595458e-18
245.0	9.537339e-18
246.0	9.479805e-18
247.0	9.422847e-18
248.0	9.366456e-18
249.0	9.310626e-18
250.0	9.255348e-18
251.0	9.200616e-18
252.0	9.146420e-18
253.0	9.092754e-18
254.0	9.039612e-18
255.0	8.986984e-18
256.0	8.934866e-18
257.0	8.883249e-18
258.0	8.832127e-18
259.0	8.781494e-18
260.0	8.731343e-18
261.0	8.681667e-18
262.0	8.632460e-18
263.0	8.583717e-18
264.0	8.535430e-18
265.0	8.487595e-18
266.0	8.440204e-18
267.0	8.393253e-18
268.0	8.346736e-18
269.0	8.300647e-18
270.0	8.254980e-18
271.0	8.209730e-18
272.0	8.164893e-18
273.0	8.120462e-18
274.0	8.076432e-18
275.0	8.032799e-18
276.0	7.989558e-18
277.0	7.946703e-18
278.0	7.904229e-18
279.0	7.862133e-18
280.0	7.820409e-18
281.0	7.779053e-18
282.0	7.738060e-18
283.0	7.697426e-18
284.0	7.657146e-18
285.0	7.617216e-18
286.0	7.577632e-18
287.0	7.538390e-18
288.0	7.499485e-18
289.0	7.460913e-18
290.0	7.422672e-18
291.0	7.384755e-18
292.0	7.347161e-18
293.0	7.309884e-18
294.0	7.272922e-18
295.0	7.236270e-18
296.0	7.199924e-18
297.0	7.163882e-18
298.0	7.128140e-18
299.0	7.092694e-18
300.0	7.057540e-18
