Excitation energy (eV): 2.471
Energy (eV)	Rate coefficient (m^3/s)
279.0	1.195111e-19
280.0	1.188782e-19
281.0	1.182510e-19
282.0	1.176292e-19
283.0	1.170128e-19
284.0	1.164019e-19
285.0	1.157962e-19
286.0	1.151957e-19
287.0	1.146005e-19
288.0	1.140103e-19
289.0	1.134252e-19
290.0	1.128450e-19
291.0	1.122698e-19
292.0	1.116995e-19
293.0	1.111340e-19
294.0	1.105732e-19
295.0	1.100172e-19
296.0	1.094657e-19
297.0	1.089189e-19
298.0	1.083766e-19
299.0	1.078388e-19
300.0	1.073054e-19
