Excitation energy (eV): 0.0014801
Energy (eV)	Rate coefficient (m^3/s)
207.0	2.476174e-13
208.0	2.482158e-13
209.0	2.488127e-13
210.0	2.494083e-13
211.0	2.500024e-13
212.0	2.505950e-13
213.0	2.511863e-13
214.0	2.517762e-13
215.0	2.523647e-13
216.0	2.529519e-13
217.0	2.535376e-13
218.0	2.541220e-13
219.0	2.547051e-13
220.0	2.552868e-13
221.0	2.558673e-13
222.0	2.564463e-13
223.0	2.570241e-13
224.0	2.576006e-13
225.0	2.581758e-13
226.0	2.587497e-13
227.0	2.593224e-13
228.0	2.598937e-13
229.0	2.604638e-13
230.0	2.610327e-13
231.0	2.616003e-13
232.0	2.621667e-13
233.0	2.627319e-13
234.0	2.632959e-13
235.0	2.638586e-13
236.0	2.644201e-13
237.0	2.649805e-13
238.0	2.655397e-13
239.0	2.660977e-13
240.0	2.666545e-13
241.0	2.672101e-13
242.0	2.677646e-13
243.0	2.683180e-13
244.0	2.688702e-13
245.0	2.694213e-13
246.0	2.699712e-13
247.0	2.705200e-13
248.0	2.710678e-13
249.0	2.716144e-13
250.0	2.721599e-13
251.0	2.727043e-13
252.0	2.732476e-13
253.0	2.737898e-13
254.0	2.743310e-13
255.0	2.748711e-13
256.0	2.754102e-13
257.0	2.759482e-13
258.0	2.764851e-13
259.0	2.770210e-13
260.0	2.775558e-13
261.0	2.780897e-13
262.0	2.786225e-13
263.0	2.791542e-13
264.0	2.796850e-13
265.0	2.802148e-13
266.0	2.807435e-13
267.0	2.812713e-13
268.0	2.817981e-13
269.0	2.823238e-13
270.0	2.828487e-13
271.0	2.833725e-13
272.0	2.838954e-13
273.0	2.844173e-13
274.0	2.849382e-13
275.0	2.854582e-13
276.0	2.859773e-13
277.0	2.864954e-13
278.0	2.870126e-13
279.0	2.875288e-13
280.0	2.880441e-13
281.0	2.885585e-13
282.0	2.890720e-13
283.0	2.895845e-13
284.0	2.900962e-13
285.0	2.906069e-13
286.0	2.911167e-13
287.0	2.916257e-13
288.0	2.921338e-13
289.0	2.926410e-13
290.0	2.931473e-13
291.0	2.936527e-13
292.0	2.941573e-13
293.0	2.946610e-13
294.0	2.951638e-13
295.0	2.956658e-13
296.0	2.961669e-13
297.0	2.966672e-13
298.0	2.971667e-13
299.0	2.976653e-13
300.0	2.981630e-13
